"X","Running_no","Cruise_no","Filter_no","Filter_name","Vac_valve","Operator","Comments","Date","Cruise","Station_name","CTD_station","Depth","Niskin","Bottle","Sample_type","Filter","Chip_number","x","Plate","sample_type","well","Season","Location","Month","Year","Date_2"
1539,86,2022624,"9","X2022624_9",14,"GGU","","05.09.2022",2022624,"OL_C",1074,51,"7","GY","Pycnocline",9,NA,1539,"Plate_NK","e_sample","H9","Autumn","OL","09","2022","2022_09"
1540,87,2022624,"116","X2022624_116",15,"GGU","","06.09.2022",2022624,"BE_D",1085,51,"5","GY","Pycnocline",116,NA,1540,"Plate_NK","e_sample","A10","Autumn","BE","09","2022","2022_09"
1541,88,2022624,"16","X2022624_16",16,"GGU","","05.09.2022",2022624,"OL_B",1075,51,"6","GY","Pycnocline",16,NA,1541,"Plate_NK","e_sample","B10","Autumn","OL","09","2022","2022_09"
1542,89,2022624,"15","X2022624_15",17,"GGU","","05.09.2022",2022624,"OL_B",1075,11,"10","Red","Surface",15,NA,1542,"Plate_NK","e_sample","C10","Autumn","OL","09","2022","2022_09"
1543,90,2022624,"59","X2022624_59",18,"GGU","","06.09.2022",2022624,"FR_B",1079,11,"11","Red","Surface",59,NA,1543,"Plate_NK","e_sample","D10","Autumn","FR","09","2022","2022_09"
1544,91,2022624,"61","X2022624_61",19,"GGU","","06.09.2022",2022624,"FR_B",1079,68,"4","Blue","Bottom",61,NA,1544,"Plate_NK","e_sample","E10","Autumn","FR","09","2022","2022_09"
1545,92,2022624,"118","X2022624_118",20,"GGU","","06.09.2022",2022624,"BE_D",1085,11,"10","Red","Surface",118,NA,1545,"Plate_NK","e_sample","F10","Autumn","BE","09","2022","2022_09"
1546,93,2022624,"8","X2022624_8",21,"GGU","","05.09.2022",2022624,"OL_C",1074,11,"11","Red","Surface",8,NA,1546,"Plate_NK","e_sample","G10","Autumn","OL","09","2022","2022_09"
1548,95,2022624,"EB21062023","X2022624_EB21062023",23,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1548,"Plate_NK","EB","H10",NA,NA,"","","_"
1550,97,2022624,"100","X2022624_100",12,"GGU","","06.09.2022",2022624,"BE_C",1083,10,"11","Red","Surface",100,NA,1550,"Plate_NK","e_sample","A11","Autumn","BE","09","2022","2022_09"
1551,98,2022624,"131","X2022624_131",11,"GGU","","06.09.2022",2022624,"BE_E",1086,11,"11","Red","Surface",131,NA,1551,"Plate_NK","e_sample","B11","Autumn","BE","09","2022","2022_09"
1552,99,2022624,"31","X2022624_31",10,"GGU","","05.09.2022",2022624,"OL_A",1076,82,"4","Blue","Bottom",31,NA,1552,"Plate_NK","e_sample","C11","Autumn","OL","09","2022","2022_09"
1553,100,2022624,"25","X2022624_25",9,"GGU","","05.09.2022",2022624,"OL_A",1076,82,"2","Blue","Bottom",25,NA,1553,"Plate_NK","e_sample","D11","Autumn","OL","09","2022","2022_09"
1554,101,2022624,"39","X2022624_39",8,"GGU","","06.09.2022",2022624,"FR_D",1077,11,"11","Red","Surface",39,NA,1554,"Plate_NK","e_sample","E11","Autumn","FR","09","2022","2022_09"
1556,103,2022624,"36","X2022624_36",6,"GGU","","06.09.2022",2022624,"FR_D",1077,11,"10","Red","Surface",36,NA,1556,"Plate_NK","e_sample","F11","Autumn","FR","09","2022","2022_09"
1557,104,2022624,"58","X2022624_58",5,"GGU","","06.09.2022",2022624,"FR_B",1079,68,"3","Blue","Bottom",58,NA,1557,"Plate_NK","e_sample","G11","Autumn","FR","09","2022","2022_09"
1558,105,2022624,"104","X2022624_104",4,"GGU","","06.09.2022",2022624,"BE_A",1084,NA,"","AB","BLA",104,NA,1558,"Plate_NK","BLA","H11","Autumn","BE","09","2022","2022_09"
1559,106,2022624,"5","X2022624_5",3,"GGU","","05.09.2022",2022624,"OL_C",1074,11,"10","Red","Surface",5,NA,1559,"Plate_NK","e_sample","A12","Autumn","OL","09","2022","2022_09"
1562,109,2022624,"101","X2022624_101",13,"GGU","","06.09.2022",2022624,"BE_C",1083,51,"7","GY","Pycnocline",101,NA,1562,"Plate_NK","e_sample","B12","Autumn","BE","09","2022","2022_09"
1563,110,2022624,"132","X2022624_132",14,"GGU","","06.09.2022",2022624,"BE_E",1086,52,"7","GY","Pycnocline",132,NA,1563,"Plate_NK","e_sample","C12","Autumn","BE","09","2022","2022_09"
1564,111,2022624,"98","X2022624_98",15,"GGU","","06.09.2022",2022624,"BE_C",1083,51,"6","GY","Pycnocline",98,NA,1564,"Plate_NK","e_sample","D12","Autumn","BE","09","2022","2022_09"
1565,112,2022624,"82","X2022624_82",16,"GGU","","06.09.2022",2022624,"BE_G",1081,66,"4","Blue","Bottom",82,NA,1565,"Plate_NK","e_sample","E12","Autumn","BE","09","2022","2022_09"
1566,113,2022624,"2","X2022624_2",17,"GGU","","05.09.2022",2022624,"OL_C",1074,11,"9","Red","Surface",2,NA,1566,"Plate_NK","e_sample","F12","Autumn","OL","09","2022","2022_09"
1567,114,2022624,"133","X2022624_133",18,"GGU","","06.09.2022",2022624,"BE_E",1086,119,"4","Blue","Bottom",133,NA,1567,"Plate_NK","e_sample","G12","Autumn","BE","09","2022","2022_09"
1569,116,2022624,"22","X2022624_22",20,"GGU","","05.09.2022",2022624,"OL_A",1076,NA,"","WB","BLW",22,NA,1569,"Plate_NL","BLW","A1","Autumn","OL","09","2022","2022_09"
1570,117,2022624,"94","X2022624_94",21,"GGU","","06.09.2022",2022624,"BE_C",1083,10,"9","Red","Surface",94,NA,1570,"Plate_NL","e_sample","B1","Autumn","BE","09","2022","2022_09"
1571,118,2022624,"46","X2022624_46",22,"GGU","","06.09.2022",2022624,"FR_C",1078,10,"10","Red","Surface",46,NA,1571,"Plate_NL","e_sample","C1","Autumn","FR","09","2022","2022_09"
1575,122,2022624,"29","X2022624_29",11,"GGU","","05.09.2022",2022624,"OL_A",1076,10,"11","Red","Surface",29,NA,1575,"Plate_NL","e_sample","E1","Autumn","OL","09","2022","2022_09"
1577,124,2022624,"60","X2022624_60",9,"GGU","","06.09.2022",2022624,"FR_B",1079,50,"7","GY","Pycnocline",60,NA,1577,"Plate_NL","e_sample","F1","Autumn","FR","09","2022","2022_09"
1578,125,2022624,"129","X2022624_129",8,"GGU","","06.09.2022",2022624,"BE_E",1086,52,"6","GY","Pycnocline",129,NA,1578,"Plate_NL","e_sample","G1","Autumn","BE","09","2022","2022_09"
1579,126,2022624,"138","X2022624_138",7,"GGU","","06.09.2022",2022624,"",NA,NA,"","Tap water","Pipe Blank Pycnocline",138,NA,1579,"Plate_NL","BLW","H1","Autumn",NA,"09","2022","2022_09"
1580,127,2022624,"102","X2022624_102",6,"GGU","","06.09.2022",2022624,"BE_C",1083,175,"4","Blue","Bottom",102,NA,1580,"Plate_NL","e_sample","A2","Autumn","BE","09","2022","2022_09"
1581,128,2022624,"30","X2022624_30",5,"GGU","","05.09.2022",2022624,"OL_A",1076,51,"7","GY","Pycnocline",30,NA,1581,"Plate_NL","e_sample","B2","Autumn","OL","09","2022","2022_09"
1582,129,2022624,"110","X2022624_110",4,"GGU","","06.09.2022",2022624,"BE_A",1084,150,"3","Blue","Bottom",110,NA,1582,"Plate_NL","e_sample","C2","Autumn","BE","09","2022","2022_09"
1583,130,2022624,"41","X2022624_41",3,"GGU","","06.09.2022",2022624,"FR_D",1077,44,"4","Blue","Bottom",41,NA,1583,"Plate_NL","e_sample","D2","Autumn","FR","09","2022","2022_09"
1584,131,2022624,"130","X2022624_130",2,"GGU","","06.09.2022",2022624,"BE_E",1086,119,"3","Blue","Bottom",130,NA,1584,"Plate_NL","e_sample","E2","Autumn","BE","09","2022","2022_09"
1585,132,2022624,"51","X2022624_51",1,"GGU","","06.09.2022",2022624,"FR_C",1078,78,"4","Blue","Bottom",51,NA,1585,"Plate_NL","e_sample","F2","Autumn","FR","09","2022","2022_09"
1586,133,2022624,"125","X2022624_125",13,"GGU","","06.09.2022",2022624,"BE_E",1086,11,"9","Red","Surface",125,NA,1586,"Plate_NL","e_sample","G2","Autumn","BE","09","2022","2022_09"
1587,134,2022624,"99","X2022624_99",14,"GGU","","06.09.2022",2022624,"BE_C",1083,175,"3","Blue","Bottom",99,NA,1587,"Plate_NL","e_sample","H2","Autumn","BE","09","2022","2022_09"
1588,135,2022624,"33","X2022624_33",15,"GGU","","06.09.2022",2022624,"FR_D",1077,11,"9","Red","Surface",33,NA,1588,"Plate_NL","e_sample","A3","Autumn","FR","09","2022","2022_09"
1589,136,2022624,"97","X2022624_97",16,"GGU","","06.09.2022",2022624,"BE_C",1083,10,"10","Red","Surface",97,NA,1589,"Plate_NL","e_sample","B3","Autumn","BE","09","2022","2022_09"
1591,138,2022624,"LB23062023","X2022624_LB23062023",18,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1591,"Plate_NL","LB","C3",NA,NA,"","","_"
1592,139,2022624,"89","X2022624_89",1,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,136,"3","Blue","Bottom",89,NA,1592,"Plate_NL","e_sample","D3","Autumn","BE","09","2022","2022_09"
1593,140,2022624,"84","X2022624_84",2,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,11,"9","Red","Surface",84,NA,1593,"Plate_NL","e_sample","E3","Autumn","BE","09","2022","2022_09"
1594,141,2022624,"92","X2022624_92",3,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,136,"4","Blue","Bottom",92,NA,1594,"Plate_NL","e_sample","F3","Autumn","BE","09","2022","2022_09"
1595,142,2022624,"91","X2022624_91",4,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,52,"7","GY","Pycnocline",91,NA,1595,"Plate_NL","e_sample","G3","Autumn","BE","09","2022","2022_09"
1596,143,2022624,"86","X2022624_86",5,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,136,"2","Blue","Bottom",86,NA,1596,"Plate_NL","e_sample","H3","Autumn","BE","09","2022","2022_09"
1597,144,2022624,"87","X2022624_87",6,"GGU","Added PW instead of MBL","06.09.2022",2022624,"BE_F",1082,11,"10","Red","Surface",87,NA,1597,"Plate_NL","e_sample","A4","Autumn","BE","09","2022","2022_09"
1598,145,2022624,"88","X2022624_88",7,"GGU","","06.09.2022",2022624,"BE_F",1082,52,"6","GY","Pycnocline",88,NA,1598,"Plate_NL","e_sample","B4","Autumn","BE","09","2022","2022_09"
1599,146,2022624,"85","X2022624_85",8,"GGU","","06.09.2022",2022624,"BE_F",1082,52,"5","GY","Pycnocline",85,NA,1599,"Plate_NL","e_sample","C4","Autumn","BE","09","2022","2022_09"
1600,147,2022624,"90","X2022624_90",9,"GGU","","06.09.2022",2022624,"BE_F",1082,11,"11","Red","Surface",90,NA,1600,"Plate_NL","e_sample","D4","Autumn","BE","09","2022","2022_09"
1603,40,2019629,"1","X2019629_1",7,"THA","","15.10.2019",2019629,"BAL_04",NA,NA,"","","BLA",1,NA,NA,"Plate_A","BLA","","Autumn","BA","10","2019","2019_10"
1604,17,2019629,"9","X2019629_9",17,"JIW","","15.10.2019",2019629,"BAL_02",NA,NA,"","","BLA",9,NA,NA,"Plate_A","BLA","F12","Autumn","BA","10","2019","2019_10"
1605,23,2019629,"17","X2019629_17",23,"JIW","","15.10.2019",2019629,"BAL_01",NA,NA,"","","BLA",17,NA,NA,"Plate_A","BLA","G6","Autumn","BA","10","2019","2019_10"
1606,22,2019629,"18","X2019629_18",22,"JIW","","15.10.2019",2019629,"BAL_01",NA,NA,"","","BLW",18,NA,NA,"Plate_A","BLW","G5","Autumn","BA","10","2019","2019_10"
1623,NA,NA,"","Es1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","D1",NA,NA,"","","_"
1624,NA,NA,"","Es2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","E1",NA,NA,"","","_"
1625,NA,NA,"","MC_amplicon_NB",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","C1 | C1",NA,NA,"","","_"
1626,NA,NA,"","MC_v1_NA_Br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NA","PC","A1",NA,NA,"","","_"
1627,NA,NA,"","MC_v1_NA_Br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NA","PC","B1",NA,NA,"","","_"
1628,NA,NA,"","MC_v1_NA_Br3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NA","PC","C1",NA,NA,"","","_"
1629,NA,NA,"","MC_v2_NB_Br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","A1",NA,NA,"","","_"
1630,NA,NA,"","MC_v2_NB_Br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","B1",NA,NA,"","","_"
1631,NA,NA,"","MC1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","F1",NA,NA,"","","_"
1632,NA,NA,"","MC10",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","G2",NA,NA,"","","_"
1633,NA,NA,"","MC11",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","H2",NA,NA,"","","_"
1634,NA,NA,"","MC2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","G1",NA,NA,"","","_"
1635,NA,NA,"","MC3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","H1",NA,NA,"","","_"
1636,NA,NA,"","MC4",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","A2",NA,NA,"","","_"
1637,NA,NA,"","MC5",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","B2",NA,NA,"","","_"
1638,NA,NA,"","MC6",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","C2",NA,NA,"","","_"
1639,NA,NA,"","MC7",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","D2",NA,NA,"","","_"
1640,NA,NA,"","MC8",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","E2",NA,NA,"","","_"
1641,NA,NA,"","MC9",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NB","PC","F2",NA,NA,"","","_"
1642,NA,NA,"","NA_NTC",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NA","PCR_NTC","D1",NA,NA,"","","_"
1643,NA,NA,"","NB_NTC",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NB","PCR_NTC","A3",NA,NA,"","","_"
1652,NA,NA,"","Mock_v4_NE_br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NE","PC","B1",NA,NA,"","","_"
1653,NA,NA,"","Mock_v4_NE_br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NE","PC","C1",NA,NA,"","","_"
1654,NA,NA,"","Mock_v4_NE_br3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NE","PC","D1",NA,NA,"","","_"
1655,NA,NA,"","Mock_v5_NF_br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NF","PC","A1",NA,NA,"","","_"
1656,NA,NA,"","Mock_v5_NF_br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NF","PC","B1",NA,NA,"","","_"
1657,NA,NA,"","Mock_v5_NF_br3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NF","PC","C1",NA,NA,"","","_"
1658,NA,NA,"","NTC_NE",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NE","PCR_NTC","E1",NA,NA,"","","_"
1659,NA,NA,"","NTC_NF",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NF","PCR_NTC","D1",NA,NA,"","","_"
1660,NA,NA,"","Mock_v4_NG_br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NG","PC","B1",NA,NA,"","","_"
1661,NA,NA,"","Mock_v4_NG_br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NG","PC","C1",NA,NA,"","","_"
1662,NA,NA,"","Mock_v4_NG_br3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NG","PC","D1",NA,NA,"","","_"
1663,NA,NA,"","Mock_v5_NH_br1",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NH","PC","A1",NA,NA,"","","_"
1664,NA,NA,"","Mock_v5_NH_br2",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NH","PC","B1",NA,NA,"","","_"
1665,NA,NA,"","Mock_v5_NH_br3",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NH","PC","C1",NA,NA,"","","_"
1666,NA,NA,"","NTC_NG",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NG","PCR_NTC","E1",NA,NA,"","","_"
1667,NA,NA,"","NTC_NH",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NH","PCR_NTC","D1",NA,NA,"","","_"
1668,NA,NA,"","KPH107",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_A","PC","H12",NA,NA,"","","_"
1669,NA,NA,"","KPH152",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_A","PC","H11",NA,NA,"","","_"
1670,NA,NA,"","KPH250",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_B","PC","H12",NA,NA,"","","_"
1671,NA,NA,"","C_H2O_C06",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_C","PCR_NTC","C6",NA,NA,"","","_"
1672,NA,NA,"","C_H2O_C07",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_C","PCR_NTC","C7",NA,NA,"","","_"
1673,NA,NA,"","C_H2O_D01",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_C","PCR_NTC","D1",NA,NA,"","","_"
1674,NA,NA,"","D_H2O_C06",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_D","PCR_NTC","C6",NA,NA,"","","_"
1675,NA,NA,"","D_H2O_C07",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_D","PCR_NTC","C7",NA,NA,"","","_"
1676,NA,NA,"","D_H2O_D01",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_D","PCR_NTC","D1",NA,NA,"","","_"
1677,NA,NA,"","PC_C",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_C","PC","C1",NA,NA,"","","_"
1678,NA,NA,"","PC_D",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_D","PC","C1",NA,NA,"","","_"
1679,NA,NA,"","PC_NK",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NK","PC","H12",NA,NA,"","","_"
1680,NA,NA,"","PC_NI",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NI","PC","H12",NA,NA,"","","_"
1681,NA,NA,"","PC_NJ",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NJ","PC","H12",NA,NA,"","","_"
1682,NA,NA,"","PC_NL",NA,"","","",NA,"",NA,NA,"","","PC",NA,NA,NA,"Plate_NL","PC","H12",NA,NA,"","","_"
1683,NA,NA,"","NTC_NI",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NI","PCR_NTC","D1",NA,NA,"","","_"
1684,NA,NA,"","NTC_NK",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NK","PCR_NTC","D1",NA,NA,"","","_"
1685,NA,NA,"","NTC_NL",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_NL","PCR_NTC","D1",NA,NA,"","","_"
1686,NA,NA,"","NTC_B_D1",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_B","PCR_NTC","D1",NA,NA,"","","_"
1687,NA,NA,"","NTC_B_B1",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_B","PCR_NTC","B1",NA,NA,"","","_"
1688,NA,NA,"","NTC_A_D1",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_A","PCR_NTC","D1",NA,NA,"","","_"
1689,NA,NA,"","NTC_A_B1",NA,"","","",NA,"",NA,NA,"","","PCR_NTC",NA,NA,NA,"Plate_A","PCR_NTC","B1",NA,NA,"","","_"
168,9,2019629,"10","X2019629_10-2",9,"THA","manglet outlet cap","15.10.2019",2019629,"BAL_02_2",934,NA,"MiliQ","MiliQ","BLW",10,1,168,"Plate_NB","BLW","C12 | F4","Autumn","BA_2","10","2019","2019_10"
164,5,2019629,"11","X2019629_11-2",5,"THA","0","15.10.2019",2019629,"BAL_02_2",934,124,"2","2","Bottom",11,1,164,"Plate_NB","e_sample","G11 | E12","Autumn","BA_2","10","2019","2019_10"
165,6,2019629,"15","X2019629_15-2",6,"THA","0","15.10.2019",2019629,"BAL_02_2",934,49,"6","6","Pycnocline",15,1,165,"Plate_NB","e_sample","H11 | F1","Autumn","BA_2","10","2019","2019_10"
161,1,2019629,"16","X2019629_16-2",1,"THA","0","15.10.2019",2019629,"BAL_02_2",934,10,"10","10","Surface",16,1,161,"Plate_NB","e_sample","D11 | E9","Autumn","BA_2","10","2019","2019_10"
174,15,2019629,"2","X2019629_2-2",15,"JIW","0","15.10.2019",2019629,"BAL_04_2",933,NA,"MiliQ","MiliQ","BLW",2,1,174,"Plate_NB","BLW","H12 | F10","Autumn","BA_2","10","2019","2019_10"
162,2,2019629,"22","X2019629_22-2",2,"THA","0","16.10.2019",2019629,"BAL_01_2",935,104,"3","3","Bottom",22,1,162,"Plate_NB","e_sample","E11 | E10","Autumn","BA_2","10","2019","2019_10"
173,14,2019629,"25","X2019629_25-2",14,"JIW","0","16.10.2019",2019629,"BAL_03_2",936,NA,"Air","Air","BLA",25,1,173,"Plate_NB","BLA","G12 | F9","Autumn","BA_2","10","2019","2019_10"
172,13,2019629,"28","X2019629_28-2",13,"JIW","0","16.10.2019",2019629,"BAL_03_2",936,52,"5","5","Pycnocline",28,1,172,"Plate_NB","e_sample","F12 | F8","Autumn","BA_2","10","2019","2019_10"
167,8,2019629,"31","X2019629_31-2",8,"THA","0","16.10.2019",2019629,"BAL_03_2",936,52,"6","6","Pycnocline",31,1,167,"Plate_NB","e_sample","B12 | F3","Autumn","BA_2","10","2019","2019_10"
169,10,2019629,"32","X2019629_32-2",10,"THA","0","16.10.2019",2019629,"BAL_03_2",936,12,"10","10","Surface",32,1,169,"Plate_NB","e_sample","D12 | F5","Autumn","BA_2","10","2019","2019_10"
166,7,2019629,"6","X2019629_6-2",7,"THA","0","15.10.2019",2019629,"BAL_04_2",933,116,"3","3","Bottom",6,1,166,"Plate_NB","e_sample","A12 | F2","Autumn","BA_2","10","2019","2019_10"
163,4,2019629,"7","X2019629_7-2",4,"THA","0","15.10.2019",2019629,"BAL_04_2",933,46,"6","6","Pycnocline",7,1,163,"Plate_NB","e_sample","F11 | E11","Autumn","BA_2","10","2019","2019_10"
44,2,2021607,"1EB110521","X2021607_1EB110521-2",2,"THA","","",NA,"_2",NA,NA,"","","",NA,1,44,"Plate_NA","EB","C7 | A1",NA,NA,"","","_"
77,181,2021607,"1EB280521","X2021607_1EB280521-2",13,"THA","","",NA,"_2",NA,NA,"","","",NA,1,77,"Plate_NA","EB","G10 | F12",NA,NA,"","","_"
66,139,2021607,"254","X2021607_254-2",19,"GGU","","27.03.2021",2021607,"FR_D_2",534,NA,"","Luft","BLA",254,1,66,"Plate_NA","BLA","D9 | C10","Spring","FR_2","03","2021","2021_03"
85,205,2021607,"256","X2021607_256-2",13,"GGU","","27.03.2021",2021607,"FR_D_2",534,47,"2","2","Pycnocline",256,1,85,"Plate_NA","e_sample","G11 | H11","Spring","FR_2","03","2021","2021_03"
49,67,2021607,"257","X2021607_257-2",19,"THA","","27.03.2021",2021607,"FR_D_2",534,10,"9","9","Surface",257,1,49,"Plate_NA","e_sample","E7 | F4","Spring","FR_2","03","2021","2021_03"
62,125,2021607,"258","X2021607_258-2",5,"THA","","27.03.2021",2021607,"FR_D_2",534,47,"3","3","Pycnocline",258,1,62,"Plate_NA","e_sample","H8 | B5","Spring","FR_2","03","2021","2021_03"
83,199,2021607,"259","X2021607_259-2",7,"GGU","","27.03.2021",2021607,"FR_D_2",534,10,"10","10","Surface",259,1,83,"Plate_NA","e_sample","E11 | H6","Spring","FR_2","03","2021","2021_03"
69,147,2021607,"260","X2021607_260-2",3,"THA","","27.03.2021",2021607,"FR_D_2",534,47,"4","4","Pycnocline",260,1,69,"Plate_NA","e_sample","G9 | D5","Spring","FR_2","03","2021","2021_03"
74,164,2021607,"261","X2021607_261-2",20,"GGU","Less pellets than usual in 2.2 ml collection tube after centrifuging","27.03.2021",2021607,"FR_D_2",534,10,"11","11","Surface",261,1,74,"Plate_NA","e_sample","D10 | E9","Spring","FR_2","03","2021","2021_03"
71,155,2021607,"264","X2021607_264-2",11,"THA","","27.03.2021",2021607,"FR_C_2",535,73,"2","2-B","Bottom",264,1,71,"Plate_NA","e_sample","A10 | D12","Spring","FR_2","03","2021","2021_03"
82,192,2021607,"265","X2021607_265-2",24,"THA","","27.03.2021",2021607,"FR_C_2",535,50,"5","5-B","Pycnocline",265,1,82,"Plate_NA","e_sample","D11 | G11","Spring","FR_2","03","2021","2021_03"
81,191,2021607,"266","X2021607_266-2",23,"THA","1/2 lysate","27.03.2021",2021607,"FR_C_2",535,10,"9","9-B","Surface",266,1,81,"Plate_NA","e_sample","C11 | G10","Spring","FR_2","03","2021","2021_03"
56,112,2021607,"267","X2021607_267-2",16,"GGU","","27.03.2021",2021607,"FR_C_2",535,73,"3","3-B","Bottom",267,1,56,"Plate_NA","e_sample","C8 | A6","Spring","FR_2","03","2021","2021_03"
80,186,2021607,"268","X2021607_268-2",18,"THA","","27.03.2021",2021607,"FR_C_2",535,50,"6","6-B","Pycnocline",268,1,80,"Plate_NA","e_sample","B11 | G5","Spring","FR_2","03","2021","2021_03"
